188.40	-288.481
188.88	-395.039
189.35	452.368
189.83	1180.000
190.30	-1437.255
190.78	-362.500
191.26	-285.024
191.73	1071.698
192.21	-1482.609
192.68	-217.748
193.16	-1087.742
193.63	-1251.985
194.11	-1327.963
194.58	-1225.990
195.06	-1012.200
195.53	-664.618
196.01	-539.449
196.48	-470.672
196.96	-396.502
197.43	-335.425
197.91	-302.393
198.38	-267.560
198.86	-225.157
199.33	-184.892
199.81	-176.152
200.28	-165.394
200.76	-150.809
201.23	-141.712
201.71	-128.650
202.18	-120.639
202.66	-109.667
203.13	-102.576
203.61	-96.795
204.08	-86.942
204.55	-79.137
205.03	-75.118
205.50	-74.414
205.98	-72.216
206.45	-71.261
206.93	-69.891
207.40	-69.822
207.88	-67.041
208.35	-66.006
208.82	-70.376
209.30	-72.583
209.77	-70.589
210.25	-70.715
210.72	-72.453
211.20	-71.618
211.67	-67.006
212.14	-67.239
212.62	-66.754
213.09	-64.362
213.57	-62.065
214.04	-61.947
214.52	-62.500
214.99	-58.791
215.46	-56.603
215.94	-58.445
216.41	-58.311
216.89	-55.782
217.36	-54.090
217.83	-56.090
218.31	-58.606
218.78	-55.372
219.25	-52.407
219.73	-52.635
220.20	-54.310
220.68	-49.735
221.15	-48.644
221.62	-51.587
222.10	-52.850
222.57	-50.248
223.04	-49.440
223.52	-51.670
223.99	-54.272
224.47	-53.625
224.94	-55.278
225.41	-55.833
225.89	-57.781
226.36	-60.091
226.83	-62.013
227.31	-64.585
227.78	-65.241
228.25	-62.733
228.73	-62.326
229.20	-61.930
229.67	-65.167
230.15	-65.622
230.62	-66.295
231.09	-68.648
231.57	-70.371
232.04	-67.115
232.51	-69.119
232.98	-71.367
233.46	-70.319
233.93	-69.571
234.40	-68.026
234.88	-67.125
235.35	-68.970
235.82	-67.280
236.30	-62.892
236.77	-61.688
237.24	-64.115
237.71	-61.751
238.19	-60.360
238.66	-59.501
239.13	-61.921
239.61	-61.622
240.08	-59.643
240.55	-58.033
241.02	-57.505
241.50	-55.453
241.97	-54.476
242.44	-53.181
242.91	-53.330
243.39	-54.451
243.86	-53.294
244.33	-53.253
244.80	-55.345
245.28	-56.003
245.75	-54.304
246.22	-54.757
246.69	-54.944
247.17	-52.705
247.64	-53.724
248.11	-54.261
248.58	-54.790
249.05	-54.661
249.53	-50.610
250.00	-50.340
250.47	-52.760
