188.40	-310.184
188.88	-423.238
189.35	643.454
189.83	2013.043
190.30	-2213.725
190.78	-409.615
191.26	-534.783
191.73	2169.811
192.21	-3337.681
192.68	-252.099
193.16	-1626.216
193.63	-1895.199
194.11	-2014.838
194.58	-1859.399
195.06	-1518.881
195.53	-987.509
196.01	-818.556
196.48	-727.062
196.96	-603.030
197.43	-506.785
197.91	-459.705
198.38	-417.259
198.86	-350.407
199.33	-296.515
199.81	-288.522
200.28	-276.035
200.76	-246.783
201.23	-225.386
201.71	-206.514
202.18	-198.240
202.66	-184.124
203.13	-171.140
203.61	-164.875
204.08	-154.870
204.55	-144.876
205.03	-136.143
205.50	-135.572
205.98	-137.867
206.45	-136.107
206.93	-130.425
207.40	-129.126
207.88	-128.912
208.35	-127.474
208.82	-130.751
209.30	-132.979
209.77	-132.244
210.25	-131.519
210.72	-130.307
211.20	-131.751
211.67	-129.082
212.14	-128.883
212.62	-126.038
213.09	-123.793
213.57	-121.355
214.04	-121.257
214.52	-118.748
214.99	-115.379
215.46	-118.628
215.94	-119.181
216.41	-115.567
216.89	-113.248
217.36	-114.213
217.83	-116.152
218.31	-115.423
218.78	-111.717
219.25	-110.772
219.73	-112.927
220.20	-114.303
220.68	-110.388
221.15	-110.111
221.62	-113.069
222.10	-113.091
222.57	-109.924
223.04	-109.984
223.52	-114.432
223.99	-115.711
224.47	-114.816
224.94	-118.910
225.41	-116.564
225.89	-115.047
226.36	-115.689
226.83	-120.295
227.31	-121.676
227.78	-120.291
228.25	-115.967
228.73	-117.030
229.20	-117.615
229.67	-118.326
230.15	-113.978
230.62	-114.425
231.09	-118.680
231.57	-119.545
232.04	-116.554
232.51	-118.368
232.98	-121.115
233.46	-118.554
233.93	-116.666
234.40	-115.088
234.88	-115.769
235.35	-118.409
235.82	-114.615
236.30	-111.873
236.77	-112.377
237.24	-114.263
237.71	-111.279
238.19	-110.267
238.66	-109.840
239.13	-111.121
239.61	-108.719
240.08	-108.920
240.55	-109.506
241.02	-106.191
241.50	-101.850
241.97	-100.313
242.44	-100.921
242.91	-100.158
243.39	-98.088
243.86	-98.361
244.33	-101.506
244.80	-103.720
245.28	-102.558
245.75	-100.243
246.22	-103.535
246.69	-103.996
247.17	-100.401
247.64	-102.737
248.11	-104.883
248.58	-105.281
249.05	-104.475
249.53	-101.752
250.00	-103.294
250.47	-106.909
250.94	-108.436
251.42	-108.748
251.89	-107.004
252.36	-107.218
252.83	-106.581
253.30	-102.687
253.78	-101.282
254.25	-100.516
254.72	-98.024
255.19	-97.992
255.66	-99.194
256.13	-101.985
256.61	-98.581
257.08	-97.416
257.55	-96.618
258.02	-97.538
258.49	-99.294
258.97	-99.382
259.44	-100.735
259.91	-102.458
260.38	-99.534
260.85	-95.339
261.32	-97.088
261.79	-97.756
262.27	-97.902
262.74	-96.432
263.21	-96.343
263.68	-100.196
264.15	-100.803
264.62	-100.965
265.09	-101.190
265.57	-103.599
266.04	-102.411
266.51	-103.739
266.98	-106.353
267.45	-107.362
267.92	-107.699
268.39	-104.323
268.86	-102.855
269.34	-99.841
269.81	-99.626
270.28	-99.452
270.75	-96.621
271.22	-97.744
271.69	-97.698
272.16	-95.230
272.63	-95.190
273.10	-95.591
273.57	-94.299
274.05	-93.941
274.52	-90.191
274.99	-88.584
275.46	-87.818
275.93	-86.202
276.40	-85.624
276.87	-82.547
277.34	-82.687
277.81	-82.909
278.28	-83.379
278.75	-83.924
279.22	-85.880
279.69	-84.381
280.16	-84.306
280.63	-85.592
281.11	-86.294
281.58	-86.754
282.05	-86.431
282.52	-87.018
282.99	-87.836
283.46	-87.448
283.93	-85.397
284.40	-87.248
284.87	-87.773
285.34	-87.720
285.81	-87.010
286.28	-86.144
286.75	-84.947
287.22	-84.675
287.69	-84.474
288.16	-81.602
288.63	-81.946
289.10	-81.281
289.57	-79.354
290.04	-78.129
290.51	-79.018
290.98	-77.303
291.45	-76.464
291.92	-77.724
292.39	-77.445
292.86	-79.075
293.33	-77.211
293.80	-77.810
294.27	-77.526
294.74	-78.891
295.21	-76.741
295.68	-75.649
296.15	-77.669
296.62	-80.074
297.09	-79.131
297.56	-77.515
298.03	-78.963
298.49	-77.450
298.96	-78.517
299.43	-77.527
299.90	-78.455
300.37	-76.892
300.84	-75.769
301.31	-75.187
301.78	-73.148
302.25	-72.472
302.72	-70.679
303.19	-71.038
303.66	-69.558
304.13	-70.034
304.60	-68.893
305.07	-70.567
305.53	-69.445
306.00	-69.029
306.47	-69.289
306.94	-68.097
307.41	-67.545
307.88	-67.135
308.35	-67.822
308.82	-65.393
309.29	-66.324
309.76	-65.188
310.22	-66.641
310.69	-67.688
311.16	-67.401
311.63	-66.590
312.10	-66.394
312.57	-66.535
313.04	-65.642
313.51	-66.237
313.97	-64.993
314.44	-64.390
314.91	-63.233
315.38	-63.360
315.85	-61.293
316.32	-59.613
316.79	-58.937
317.25	-59.187
317.72	-58.721
318.19	-57.823
318.66	-58.089
319.13	-56.744
319.60	-57.739
320.07	-56.457
320.53	-54.001
321.00	-53.177
321.47	-52.931
321.94	-53.045
322.41	-51.682
322.87	-51.377
323.34	-51.144
323.81	-50.759
324.28	-49.917
324.75	-49.867
325.22	-49.224
325.68	-49.760
326.15	-49.258
326.62	-48.755
327.09	-48.286
327.56	-49.066
328.02	-48.454
328.49	-48.694
328.96	-48.426
329.43	-47.864
329.89	-49.181
330.36	-49.277
330.83	-49.951
331.30	-51.144
331.77	-50.577
332.23	-50.676
332.70	-50.051
333.17	-50.023
333.64	-50.197
334.10	-48.521
334.57	-46.313
335.04	-46.000
335.51	-44.787
335.97	-44.078
336.44	-43.615
336.91	-43.377
337.38	-43.064
337.84	-42.569
338.31	-41.712
338.78	-41.590
339.24	-40.291
339.71	-37.009
340.18	-34.877
340.65	-33.859
341.11	-32.124
341.58	-30.618
342.05	-29.283
342.52	-28.452
342.98	-27.355
343.45	-26.015
343.92	-25.327
344.38	-25.663
344.85	-25.057
345.32	-24.521
345.78	-23.595
346.25	-22.595
346.72	-21.501
347.18	-20.064
347.65	-19.459
348.12	-18.481
348.58	-18.001
349.05	-17.500
349.52	-17.254
349.99	-17.212
350.45	-16.644
350.92	-16.336
351.38	-15.746
351.85	-15.271
352.32	-14.830
352.78	-14.077
353.25	-13.314
353.72	-12.550
354.18	-12.257
354.65	-11.712
355.12	-11.102
355.58	-10.251
356.05	-9.939
356.52	-9.696
356.98	-9.254
357.45	-8.545
357.91	-8.455
358.38	-8.143
358.85	-7.386
359.31	-7.017
359.78	-7.142
360.25	-6.913
360.71	-6.418
361.18	-5.931
361.64	-5.950
362.11	-5.742
362.58	-5.429
363.04	-5.045
363.51	-4.990
363.97	-4.702
364.44	-4.476
364.91	-4.107
365.37	-4.102
365.84	-3.959
366.30	-3.512
366.77	-3.249
367.23	-3.209
367.70	-2.942
368.17	-2.675
368.63	-2.426
369.10	-2.399
369.56	-2.258
370.03	-2.060
370.49	-1.791
370.96	-1.767
371.42	-1.473
371.89	-1.248
372.36	-0.958
372.82	-0.955
373.29	-0.919
373.75	-0.682
374.22	-0.396
374.68	-0.299
375.15	-0.247
375.61	-0.097
376.08	-0.050
376.54	0.032
377.01	0.076
377.47	0.251
377.94	0.432
378.40	0.368
378.87	0.436
379.33	0.674
379.80	0.997
380.26	0.960
380.73	1.019
381.19	1.107
381.66	1.249
382.12	1.207
382.59	1.244
383.05	1.326
383.52	1.417
383.98	1.447
384.45	1.440
384.91	1.521
385.38	1.609
385.84	1.666
386.31	1.602
386.77	1.676
387.24	1.739
387.70	1.830
388.16	1.928
388.63	2.075
389.09	2.176
389.56	2.169
390.02	2.249
390.49	2.273
390.95	2.376
391.42	2.441
391.88	2.535
392.34	2.601
392.81	2.756
393.27	2.855
393.74	2.938
394.20	3.022
394.67	3.102
395.13	3.223
395.59	3.376
396.06	3.510
396.52	3.643
396.99	3.783
397.45	3.817
397.91	3.838
398.38	3.797
398.84	3.837
399.31	3.852
399.77	3.879
400.23	3.966
400.70	3.998
401.16	3.962
401.63	3.906
402.09	3.939
402.55	3.911
403.02	3.850
403.48	3.772
403.94	3.787
404.41	3.799
404.87	3.731
405.33	3.623
405.80	3.632
406.26	3.604
406.73	3.548
407.19	3.557
407.65	3.604
408.12	3.720
408.58	3.790
409.04	3.831
409.51	3.914
409.97	4.019
410.43	4.128
410.90	4.276
411.36	4.465
411.82	4.651
412.29	4.834
412.75	5.045
413.21	5.274
413.67	5.511
414.14	5.734
414.60	5.955
415.06	6.222
415.53	6.464
415.99	6.728
416.45	6.958
416.92	7.162
417.38	7.388
417.84	7.554
418.30	7.682
418.77	7.823
419.23	7.955
419.69	8.044
420.16	8.081
420.62	8.113
421.08	8.142
421.54	8.119
422.01	8.054
422.47	7.964
422.93	7.894
423.39	7.772
423.86	7.650
424.32	7.511
424.78	7.378
425.24	7.233
425.71	7.064
426.17	6.916
426.63	6.785
427.09	6.629
427.56	6.475
428.02	6.337
428.48	6.221
428.94	6.076
429.41	5.912
429.87	5.798
430.33	5.835
430.79	5.901
431.25	5.999
431.72	6.149
432.18	6.344
432.64	6.558
433.10	6.821
433.56	7.072
434.03	7.410
434.49	7.757
434.95	8.094
435.41	8.457
435.87	8.832
436.34	9.244
436.80	9.658
437.26	10.095
437.72	10.546
438.18	11.017
438.64	11.490
439.11	11.975
439.57	12.453
440.03	12.838
440.49	13.169
440.95	13.456
441.41	13.729
441.88	13.983
442.34	14.207
442.80	14.375
443.26	14.527
443.72	14.630
444.18	14.689
444.64	14.715
445.11	14.710
445.57	14.671
446.03	14.588
446.49	14.483
446.95	14.349
447.41	14.194
447.87	13.990
448.33	13.771
448.79	13.527
449.26	13.283
449.72	13.033
450.18	12.789
450.64	12.559
451.10	12.334
451.56	12.102
452.02	11.875
452.48	11.658
452.94	11.476
453.40	11.320
453.87	11.181
454.33	11.087
454.79	11.035
455.25	11.013
455.71	11.019
456.17	11.064
456.63	11.176
457.09	11.302
457.55	11.484
458.01	11.712
458.47	11.996
458.93	12.313
459.39	12.643
459.85	13.007
460.31	13.415
460.77	13.834
461.24	14.293
461.70	14.777
462.16	15.291
462.62	15.814
463.08	16.326
463.54	16.855
464.00	17.396
464.46	17.924
464.92	18.446
465.38	18.945
465.84	19.435
466.30	19.901
466.76	20.348
467.22	20.767
467.68	21.163
468.14	21.516
468.60	21.826
469.06	22.120
469.52	22.366
469.98	22.570
470.44	22.751
470.90	22.870
471.36	22.958
471.82	23.002
472.28	23.008
472.74	22.977
473.20	22.911
473.66	22.806
474.12	22.663
474.58	22.473
475.04	22.278
475.50	22.046
475.95	21.780
476.41	21.496
476.87	21.192
477.33	20.875
477.79	20.549
478.25	20.216
478.71	19.873
479.17	19.532
479.63	19.192
480.09	18.845
480.55	18.528
481.01	18.224
481.47	17.938
481.93	17.670
482.39	17.433
482.84	17.225
483.30	17.045
483.76	16.898
484.22	16.784
484.68	16.703
485.14	16.668
485.60	16.674
486.06	16.721
486.52	16.806
486.98	16.936
487.44	17.109
487.89	17.315
488.35	17.564
488.81	17.848
489.27	18.175
489.73	18.539
490.19	18.928
490.65	19.347
491.11	19.797
491.56	20.267
492.02	20.760
492.48	21.266
492.94	21.791
493.40	22.324
493.86	22.871
494.32	23.418
494.77	23.964
495.23	24.508
495.69	25.049
496.15	25.579
496.61	26.097
497.07	26.598
497.52	27.095
497.98	27.567
498.44	28.023
498.90	28.447
499.36	28.852
499.82	29.229
500.27	29.573
500.73	29.879
501.19	30.163
501.65	30.411
502.11	30.625
502.56	30.812
503.02	30.957
503.48	31.068
503.94	31.152
504.40	31.197
504.85	31.208
505.31	31.189
505.77	31.134
506.23	31.049
506.69	30.933
507.14	30.781
507.60	30.607
508.06	30.398
508.52	30.164
508.97	29.904
509.43	29.622
509.89	29.312
510.35	28.995
510.80	28.659
511.26	28.319
511.72	27.963
512.18	27.594
512.63	27.225
513.09	26.850
513.55	26.469
514.01	26.097
514.46	25.728
514.92	25.366
515.38	25.019
515.84	24.683
516.29	24.364
516.75	24.062
517.21	23.779
517.66	23.516
518.12	23.280
518.58	23.068
519.04	22.889
519.49	22.745
519.95	22.633
520.41	22.545
520.86	22.490
521.32	22.475
521.78	22.492
522.23	22.539
522.69	22.630
523.15	22.759
523.61	22.923
524.06	23.123
524.52	23.352
524.98	23.616
525.43	23.908
525.89	24.228
526.35	24.573
526.80	24.943
527.26	25.338
527.72	25.755
528.17	26.192
528.63	26.645
529.09	27.116
529.54	27.600
530.00	28.096
530.45	28.596
530.91	29.104
531.37	29.611
531.82	30.125
532.28	30.630
532.74	31.133
533.19	31.627
533.65	32.097
534.10	32.558
534.56	33.000
535.02	33.425
535.47	33.838
535.93	34.242
536.39	34.631
536.84	34.999
537.30	35.347
537.75	35.666
538.21	35.960
538.67	36.228
539.12	36.470
539.58	36.694
540.03	36.889
540.49	37.063
540.94	37.216
541.40	37.334
541.86	37.424
542.31	37.486
542.77	37.520
543.22	37.539
543.68	37.536
544.13	37.507
544.59	37.462
545.05	37.386
545.50	37.282
545.96	37.144
546.41	36.986
546.87	36.808
547.32	36.615
547.78	36.401
548.23	36.160
548.69	35.899
549.14	35.616
549.60	35.320
550.06	35.006
550.51	34.675
550.97	34.339
551.42	33.988
551.88	33.632
552.33	33.262
552.79	32.893
553.24	32.517
553.70	32.140
554.15	31.763
554.61	31.398
555.06	31.033
555.52	30.673
555.97	30.323
556.43	29.983
556.88	29.651
557.34	29.339
557.79	29.049
558.25	28.776
558.70	28.519
559.15	28.281
559.61	28.065
560.06	27.871
560.52	27.703
560.97	27.568
561.43	27.456
561.88	27.379
562.34	27.327
562.79	27.300
563.25	27.307
563.70	27.332
564.16	27.385
564.61	27.472
565.06	27.587
565.52	27.728
565.97	27.900
566.43	28.106
566.88	28.330
567.34	28.582
567.79	28.857
568.24	29.165
568.70	29.493
569.15	29.838
569.61	30.206
570.06	30.589
570.51	30.991
570.97	31.410
571.42	31.840
571.88	32.288
572.33	32.742
572.78	33.201
573.24	33.675
